ID_event,Event_Type,Event_Description,Event_Strength,Geographic_Impact,Start_date,End_date,Precise_Date_Start,Precise_Date_End,Season,Chronological_precision,Lat,Lon,Modern_Location_Name,Ancient_Location_Name,Spatial_Precision,Extra_Notes,Paleoenvironmental_Comparison
133,3,The act dated 19 March 1278 suggests an imminent abundance of water arriving at the salt pans located in the areas of Orte and San Lorenzo.,1,1,1278,1278,19/03/1278,19/03/1278,Winter,5,,,Orte/San Lorenzo,,TRUE,,
134,3,"The act dated 1 April 1276 informs us of a river called Gizzolo near Sulmona, whose course was diverted, probably due to a flood.",1,1,1276,1276,1/4/1276,1/4/1276,Spring,5,42.04968495,13.92717615,Sulmona,Sulmone,TRUE,,
135,15,"The act dated 29 October 1279 informs us that the merchant ship of a certain Lisicza of Zadar, bound for Bari, was wrecked near the Rocca di Canne due to strong contrary winds.",2,1,1279,1279,29/10/1279,29/10/1279,Autumn,5,41.29038555,16.14929624,Canne,Canne,TRUE,,
136,3,"The act dated 12 March 1270 informs us of the order by King Charles to reconstruct the bridge of Apolla, located at the place called Tallata, which had collapsed due to the flooding of the river [Tanagro].",2,1,1270,1270,12/3/1270,12/3/1270,Winter,5,40.51565011,15.49985258,Polla/Tallata,Apolla/Tallata,TRUE,,
137,3,"The act dated 20 August 1269 informs us that due to the flooding of the Biferno river, a bridge near Guardia had collapsed.",2,1,1269,1269,20/08/1269,20/08/1269,Summer,5,41.26,14.33,Guardia,Guardia,TRUE,,
138,3,"The act dated 2 February 1270 informs us of a house destroyed by the waters of the Biferno, probably caused by a flood.",2,1,1270,1270,02/02/1270,02/02/1270,Winter,5,41.93025992,14.99322667,Fiume Biferno,,TRUE,,
139,3,"The act dated 14 January 1271 informs us, among other things, that the Justiciary of Terra di Bari was to promptly arrange for the construction of the bridge of Canne, probably collapsed due to river flooding.",1,1,1271,1271,14/01/1271,14/01/1271,Winter,5,41.29038555,16.14929624,Canne,Canne,TRUE,,
140,10,The act dated 9 August 1272 informs us of a Venetian ship anchored in the port of Bari that was wrecked in a sea storm.,1,1,1272,1272,09/08/1272,09/08/1272,Summer,5,41.11562508,16.86082484,Bari,Barum,TRUE,,
141,15,The act dated 7 February 1274 informs us of the wreck of a ship named 'Regina' in the sea off Trani.,1,1,1274,1274,07/02/1274,07/02/1274,Winter,5,41.27322416,16.41930239,Trani,Tranum,TRUE,,
142,10,The acts dated 26 April 1284 inform us of a shipwreck in the port of Trani due to a stormy sea.,1,1,1284,1284,26/04/1284,26/04/1284,Spring,5,41.27322416,16.41930239,Trani,Tranum,TRUE,These are two acts dated the same day and year.,
143,15,The act dated 24 July 1288 informs us of a galley wrecked in the port of Sant'Andrea near Bari.,1,1,1288,1288,24/07/1288,24/07/1288,Summer,5,41.07,16.52,Sant'Andrea,Sanctum Andree,TRUE,,
144,15,The act dated 5 January 1280 informs us of a shipwreck in Terra d'Otranto.,1,1,1280,1280,05/01/1280,05/01/1280,Winter,5,40.14070038,18.47495582,Terra d'Otranto,Terra Hydronti,FALSE,,
145,14,The chronicler records for 1088 a severe earthquake in Apulia.,2,3,1088,1088,10/09/1088,10/09/1088,Summer,5,,,Puglia,Apulia,FALSE,,
146,2,The chronicler records for the year 1011 a great famine throughout Italy.,2,4,1011,1011,,,,3,,,Italia,Italia,FALSE,,
147,11,"The chronicler records for the year 1084, precisely on 6 February, the occurrence of a solar eclipse.",1,4,1084,1084,06/02/1084,06/02/1084,Winter,5,,,Italia,Italia,FALSE,,
148,11,"The annalist records for the year 1178, precisely on 15 September, the occurrence of a solar eclipse, accompanied by the appearance of shooting stars.",1,4,1178,1178,15/09/1178,15/09/1178,Summer,5,,,Italia,Italia,FALSE,,
149,11,The chronicler records for the year 1266 a lunar eclipse lasting three hours.,1,4,1266,1266,,,,3,,,Italia,Italia,FALSE,,
150,3,"The act dated 3 June 1318 informs us of the reconstruction of the hamlet of S. Maria della Noce, in Molise, destroyed by a flood.",2,1,1318,1318,03/06/1318,03/06/1318,Spring,5,41.84933857,14.41921109,S. Maria della Noce,Sancta Marie de Nuce,TRUE,,
151,2,"The act dated 11 April 1165 records that two parties from Campomarino, in Molise, sell a garden due to the imminent famine (famis).",1,1,1165,1165,11/04/1165,11/04/1165,Spring,5,41.94537817,15.05160406,Campomarino,Campimarinum,TRUE,,
152,8,The act dated 26 July 1325 records that for three years in Bitonto there was excessive heat that dried up the olive trees from the roots and destroyed the wheat and herbaceous plants.,2,1,1322,1325,1322,26/07/1325,Summer,5,41.10998962,16.6910891,Bitonto,Bitontum,TRUE,,
153,9,The act dated 26 July 1325 records that for three years in Bitonto there was excessive cold that dried up the olive trees from the roots and destroyed the wheat and herbaceous plants.,2,1,1322,1325,1322,26/07/1325,Summer,5,41.10998962,16.6910891,Bitonto,Bitontum,TRUE,,
154,2,The act dated 2 January 1327 records a famine in Sulmona and in Abruzzo in general.,2,1,1327,1327,02/01/1327,02/01/1327,Winter,5,42.05121773,13.92718076,Sulmona,Sermona,TRUE,,
155,3,"The act dated 1 April 1291 informs us of a river called Gizzolo (or Gizio) near Sulmona, whose course was diverted, probably due to a flood.",1,1,1291,1291,1/4/1291,1/4/1291,Spring,5,42.05121773,13.92718076,Sulmona,Sulmone,TRUE,See no. 134. Perhaps Faraglia incorrectly dates the year.,
156,3,"The act dated 1302 records that King Charles II orders the reconstruction of the roads from Sulmona to Isernia, blocked by rainwater, rocks, etc., probably following a flood.",2,1,1302,1302,,,,3,42.05121773,13.92718076,Sulmona/Isernia,Sulmona/Isernia,TRUE,,
157,3,The act dated 3 October 1317 informs us of a flood of the Vella stream running near Sulmona and the Castle of Pacentro.,2,1,1317,1317,3/10/1317,3/10/1317,Autumn,5,42.05122374,13.99304723,Sulmona/Castello di Pacentro,Sulmona/Castrum Pacentri,TRUE,,
158,2,The act dated 21 August 1329 records a severe famine in Apulia.,2,3,1329,1329,21/08/1329,21/08/1329,Summer,5,,,Puglia,Apulia,FALSE,,
159,2,The act dated 21 November 1329 informs us of a general shortage of goods in Terra di Bari.,2,3,1329,1329,21/11/1329,21/11/1329,Autumn,5,41.05678054,16.79834135,Terra di Bari,,FALSE,,
160,2,The act dated 18 March 1330 records a shortage of goods in Troia.,2,1,1330,1330,18/03/1330,18/03/1330,Winter,5,41.36230319,15.31275927,Troia,,TRUE,,
161,2,"The act dated 3 July 1339 records a famine in Vieste, forcing the inhabitants to request grain from the royal storehouses.",2,1,1339,1339,03/07/1339,03/07/1339,Summer,5,41.8818262,16.16940201,Vieste,Vesta,TRUE,,
162,11,The annalist records a solar eclipse for the year 939.,1,4,939,939,,,,3,,,Italia,Italia,FALSE,See no. 1.,
163,11,"The annalist records a solar eclipse for the year 969, precisely on 22 December, in Italy.",1,4,969,969,,,,3,,,Italia,Italia,FALSE,See no. 3.,
164,11,"The annalist records for the year 1033, precisely on 29 June, a solar eclipse in Italy.",1,4,1033,1033,,,,3,,,Italia,Italia,FALSE,,
165,11,"The annalist records for the year 1033, precisely in September, another solar eclipse in Italy.",1,4,1033,1033,01/09/1033,30/09/1033,Summer/Autumn,5,,,Italia,Italia,FALSE,,
166,4,The annalist records for the year 1048 heavy snowfalls in Italy for five years.,1,4,1048,1053,,,,2,,,Italia,Italia,FALSE,,
167,2,The annalist records for the year 1048 a great famine in Italy lasting five years.,2,4,1048,1053,,,,2,,,Italia,Italia,FALSE,,
168,4,"The annalist records for the year 1063, precisely on 5 October, a severe hailstorm.",1,4,1063,1063,5/10/1063,5/10/1063,Autumn,5,,,Regno,Regnum,FALSE,,
169,5,"The annalist records for the year 1066, precisely on 3 February, heavy rainfall.",1,4,1066,1066,03/02/1066,03/02/1066,Winter,5,,,Regno,Regnum,FALSE,,
170,18,The annalist records for the year 1065 the fall of abundant resin in November.,1,4,1065,1065,01/11/1065,30/11/1065,Autumn,5,,,Regno,Regnum,FALSE,,
171,18,"The annalist records for the year 1081, precisely on 3 February, the fall of abundant resin.",1,4,1081,1081,03/02/1081,03/02/1081,Winter,5,,,Regno,Regnum,FALSE,,
172,5,The annalist records for the year 1084 heavy rainfall such that there was an abundance of wine for seven years.,1,4,1084,1084,,,,3,,,Regno,Regnum,FALSE,,
173,14,"The annalist records for the year 1095, precisely on 14 January, a strong earthquake.",1,4,1095,1095,04/04/1095,04/04/1095,Spring,5,,,Regno,Regnum,FALSE,,
174,9,The annalist records for the year 1098 a very hot summer such that the grapes ripened rapidly.,2,4,1098,1098,,,,3,,,Regno,Regnum,FALSE,,
175,2,The annalist records for the year 1102 a great famine causing a high death toll.,2,4,1102,1102,,,,3,,,Regno,Regnum,FALSE,,
176,4,The annalist records for the year 1105 heavy snowfalls.,1,4,1105,1105,,,,3,,,Regno,Regnum,FALSE,,
177,3,The annalist records for the year 1105 major floods caused by rivers.,1,4,1105,1105,,,,3,,,Regno,Regnum,FALSE,,
178,14,The chronicler records for the year 847 a strong earthquake that destroyed Isernia.,3,1,847,847,,,,3,41.59,14.23,Isernia,Isernia,TRUE,,
179,2,The annalist records for the year 1085 a great famine causing a high death toll.,2,4,1085,1085,,,,3,,,Italia,Italia,FALSE,,
180,11,"The annalist records for the year 1093 a solar eclipse, precisely on 8 October from six in the morning until nine.",1,4,1093,1093,8/10/1093,8/10/1093,Autumn,5,,,Italia,Italia,FALSE,,
181,11,The annalist records on 14 October 1103 a lunar eclipse without clouds.,1,4,1103,1103,14/10/1103,14/10/1103,Autumn,5,,,Italia,Italia,FALSE,,
182,14,The annalist records for the year 1117 a strong earthquake throughout the Kingdom.,1,4,1117,1117,,,,3,,,Regno,Regnum,FALSE,,
183,14,The annalist records for the year 1133 a great earthquake.,1,4,1133,1133,,,,3,,,Regno,Regnum,FALSE,,
184,11,The annalist records for the year 1133 a solar eclipse.,1,4,1133,1133,,,,3,,,Italia,Italia,FALSE,,
185,10,"The annalist records for the year 1138, precisely on 1 October, violent winds uprooting many buildings and trees.",2,4,1138,1138,1/10/1138,1/10/1138,Autumn,3,,,Regno,Regnum,FALSE,,
186,11,"The annalist records for the year 1142 a lunar eclipse, precisely on 15 February.",1,4,1142,1142,15/02/1142,15/02/1142,Winter,5,,,Italia,Italia,FALSE,,
187,11,"The annalist records for the year 1143 a lunar eclipse, precisely on 5 February.",1,4,1143,1143,05/02/1143,05/02/1143,Winter,5,,,Italia,Italia,FALSE,,
188,14,"The annalist records for the year 1160, precisely on 15 October, a great earthquake.",1,4,1160,1160,15/10/1160,15/10/1160,Autumn,5,,,Regno,Regnum,FALSE,,
189,14,"The annalist records for the year 1161, precisely on 17 February, a great earthquake.",1,4,1161,1161,17/02/1161,17/02/1161,Winter,5,,,Regno,Regnum,FALSE,,
190,10,The annalist records for the year 1163 violent winds uprooting houses and trees.,2,4,1163,1163,,,,3,,,Regno,Regnum,FALSE,,
191,8,The annalist records for the year 1167 a summer of excessive heat causing illness and death among many soldiers of the emperor's army.,2,4,1167,1167,,,Summer,4,,,Regno,Regnum,FALSE,,
192,5,The annalist records for the year 1167 heavy rainfall between 8 August and 20 November.,1,4,1167,1167,08/08/1167,20/11/1167,Summer/Autumn,5,,,Regno,Regnum,FALSE,,
193,1,The annalist records for the year 1167 a period of drought between 20 November and 13 February 1168.,2,4,1167,1167,20/11/1167,13/02/1168,Autumn/Winter,5,,,Regno,Regnum,FALSE,,
194,10,"The annalist records for the year 1167 a cold wind so strong as to prevent crops from growing, freezing ponds and even the Lake of Fucino.",2,1,1167,1167,,,,3,41.99,13.54,Lago di Fucino,,TRUE,,
195,9,"The annalist records for the year 1167 excessive cold caused by wind so severe as to prevent crops from growing, freezing ponds and even the Lake of Fucino.",2,1,1167,1167,,,,3,41.99,13.54,Lago di Fucino,,TRUE,,
196,8,The annalist records for the year 1168 a very hot summer with no rainfall at all.,2,4,1168,1168,,,Summer,4,,,Regno,Regnum,FALSE,,
197,1,The annalist records for the year 1168 a very hot summer with no rainfall at all.,2,4,1168,1168,,,Summer,4,,,Regno,Regnum,FALSE,,
198,14,"The annalist records for the year 1170, precisely on 22 March, a great earthquake destroying city walls.",2,4,1170,1170,22/03/1170,22/03/1170,Spring,5,,,Regno,Regnum,FALSE,,
199,8,The annalist records for the year 1173 a very hot summer drying up all roots.,2,4,1173,1173,,,Summer,4,,,Regno,Regnum,FALSE,,
200,10,"The annalist records for the year 1174, precisely on 17 September, a strong wind uprooting many houses and trees.",2,4,1174,1174,17/09/1174,17/09/1174,Summer,5,,,Regno,Regnum,FALSE,,
201,11,"The annalist records for the year 1178, precisely on 15 September, a solar eclipse.",1,4,1178,1178,15/11/1178,15/11/1178,Autumn,5,,,Italia,Italia,FALSE,,
202,11,"The annalist records for the year 1179, precisely on 14 September, a lunar eclipse.",1,4,1179,1179,14/09/1179,14/09/1179,Summer,5,,,Italia,Italia,FALSE,,
203,10,"The annalist records for the year 1198, precisely on the night of the feast of Saint Maurus (15 January?), a violent windstorm and rainstorm destroying many tents near San Germano.",2,1,1198,1198,15/01/1198,15/01/1198,Winter,5,41.3,13.44,San Germano,Sanctum Germani,TRUE,,
204,14,The annalist records for the year 1200 a great earthquake.,1,4,1200,1200,,,,,,,Regno,Regnum,FALSE,,
205,10,"The annalist records for the year 1202, precisely on 3 January, a violent windstorm uprooting numerous trees, buildings, houses, etc.",2,4,1202,1202,03/01/1202,03/01/1202,Winter,5,,,Regno,Regnum,FALSE,,
206,2,The annalist records for the year 1202 a great famine.,2,4,1202,1202,,,,3,,,Regno,Regnum,FALSE,,
207,4,The annalist records for the year 1211 heavy snowfalls such that 'every living man said he had never seen so much snow'.,3,4,1211,1211,,,,3,,,Regno,Regnum,FALSE,,
208,3,The annalist records for the year 1211 heavy snowfalls that caused floods towards the plains.,2,4,1211,1211,,,,3,,,Regno,Regnum,FALSE,,
209,9,The annalist records for the year 1211 that for 15 days it was so cold as to dry up fig trees from their roots.,2,4,1211,1211,,,,3,,,Regno,Regnum,FALSE,,
210,11,The annalist records for the year 1011 a solar eclipse in Italy.,1,4,1011,1011,,,,3,,,Italia,Italia,FALSE,,
211,2,The annalist records for the year 1011 a great famine.,1,4,1011,1011,,,,3,,,Regno,Regnum,FALSE,,
212,11,The annalist records for the year 1029 a lunar eclipse.,1,4,1029,1029,,,,3,,,Italia,Italia,FALSE,,
213,11,The annalist records for the year 1034 a partial solar eclipse during the feast of Saint Peter (29 June).,1,4,1034,1034,29/06/1034,29/06/1034,Summer,5,,,Italia,Italia,FALSE,,
214,11,The annalist records on 9 November 1063 a lunar eclipse.,1,4,1063,1063,9/11/1063,9/11/1063,Autumn,5,,,Italia,Italia,FALSE,,
215,2,The annalist records for the year 1085 a great famine causing a high death toll.,1,4,1085,1085,,,,3,,,Regno,Regnum,FALSE,,
216,1,The annalist records for the year 1091 a period of drought such that it did not rain until the feast of Saint Nicholas.,2,4,1091,1091,,08/12/1091,Winter,5,,,Regno,Regnum,FALSE,,
217,11,The annalist records on 8 October 1094 a solar eclipse.,1,4,1094,1094,08/10/1094,08/10/1094,Autumn,5,,,Italia,Italia,FALSE,,
218,11,"The annalist records for the year 1096, on the feast of Saint Peter, a lunar eclipse.",1,4,1096,1096,29/06/1096,29/06/1096,Summer,5,,,Italia,Italia,FALSE,,
219,11,"The annalist records for the year 1097, on the feast of the Transfiguration of Christ, a lunar eclipse.",1,4,1097,1097,6/081097,06/08/1097,Summer,5,,,Italia,Italia,FALSE,,
220,2,The annalist records for the year 1104 a great famine lasting until 1105.,1,4,1104,1105,,,,2,,,Regno,Regnum,FALSE,,
221,11,"The annalist records for the year 1105, precisely on 14 October, a lunar eclipse.",1,4,1105,1105,14/10/1105,14/10/1105,Autumn,5,,,Italia,Italia,FALSE,,
222,11,The annalist records for the year 1107 a lunar eclipse.,1,4,1107,1107,,,,3,,,Italia,Italia,FALSE,,
223,14,"The annalist records for the year 1117 a series of great earthquakes destroying many buildings, causing many deaths, disturbing waters and moving church lamps.",2,4,1117,1117,,,,3,,,Regno,Regnum,FALSE,,
224,11,The annalist records for the year 1117 a lunar eclipse.,1,4,1117,1117,,,,3,,,Italia,Italia,FALSE,,
225,6,The annalist records for the year 1117 a series of earthquakes causing tsunamis.,1,4,1117,1117,,,,3,,,Regno,Regnum,FALSE,,
226,11,"The annalist records for the year 1133, precisely on 4 August, a solar eclipse.",1,4,1133,1133,04/08/1133,04/08/1133,Summer,5,,,Italia,Italia,FALSE,,
227,14,The annalist records for the year 1141 a great earthquake.,2,4,1141,1141,,,,3,,,Regno,Regnum,FALSE,,
228,11,"The annalist records for the year 1143, precisely on 4 February, a lunar eclipse.",1,4,1143,1143,04/02/1143,04/02/1143,Winter,5,,,Italia,Italia,FALSE,,
229,11,The annalist records on 29 November 1147 a solar eclipse.,1,4,1147,1147,29/11/1147,29/11/1147,Autumn,5,,,Italia,Italia,FALSE,,
230,5,"The annalist records on 14 March 1150 a muddy rain, and for the feast of Saint John the Baptist a rain of blood.",1,4,1150,1150,14/03/1150,24/06/1150,Winter/Spring/Summer,5,,,Regno,Regnum,FALSE,,
231,11,The annalist records on 15 March 1150 a lunar eclipse.,1,4,1150,1150,15/03/1150,15/03/1150,Winter,5,,,Italia,Italia,FALSE,,
232,14,The annalist records for the year 1152 a series of great earthquakes.,1,4,1152,1152,,,,3,,,Regno,Regnum,FALSE,,
233,11,The annalist records for the year 1153 a solar eclipse.,1,4,1153,1153,,,,3,,,Italia,Italia,FALSE,,
234,11,The annalist records for the year 1161 a solar eclipse in August.,1,4,1161,1161,01/08/1161,30/08/1161,Summer,5,,,Italia,Italia,FALSE,,
235,11,The annalist records on 4 July 1163 a solar eclipse.,1,4,1163,1163,04/07/1163,04/07/1163,Summer,5,,,Italia,Italia,FALSE,,
236,14,The annalist records for the year 1169 a great earthquake that destroyed many walls in various parts of the Kingdom.,2,4,1169,1169,,,,3,,,Regno,Regnum,FALSE,,
237,14,The annalist records for the year 1172 a series of earthquakes.,1,4,1172,1172,,,,3,,,Regno,Regnum,FALSE,,
238,11,The annalist records for the year 1172 a lunar eclipse.,1,4,1172,1172,,,,3,,,Italia,Italia,FALSE,,
239,10,"The annalist records that in January 1182 there were violent winds and storms throughout Italy, killing many men and animals and uprooting trees and plants.",2,4,1182,1182,01/01/1182,31/01/1182,Winter,5,,,Italia,Italia,FALSE,,
240,8,The annalist records for the year 1190 a particularly hot summer.,2,4,1190,1190,,,Summer,4,,,Regno,Regnum,FALSE,,
241,5,The annalist records for the year 1191 bad weather causing the death of many soldiers of the emperor.,2,4,1191,1191,,,,3,,,Regno ,Regnum,FALSE,,
242,2,The annalist records for the year 1192 a wheat shortage in San Germano.,1,1,1192,1192,,,,3,41.3,13.44,San Germano,Sanctum Germani,TRUE,,
243,2,The annalist records for the year 1202 a great famine in the Kingdom.,2,4,1202,1202,,,,3,,,Regno,Regnum,FALSE,,
244,8,"The annalist records for the year 1208, precisely on 25 August, a particularly hot summer in Montecassino.",1,4,1208,1208,25/08/1208,25/08/1208,Summer,5,41.49180255,13.8137744,Montecassino/Regno,Montecassinum/Regnum,FALSE,,
245,14,The annalist records for the year 1209 a series of earthquakes in various places in Sannio that destroyed numerous buildings and castles.,2,3,1209,1209,,,,3,,,Samnium,Sannio,FALSE,,
246,14,"The annalist records for the year 1349, on 9 September, a strong earthquake in the Kingdom of Sicily that also partially destroyed San Germano.",2,3,1349,1349,09/09/1349,09/09/1349,Summer,5,41.3,13.44,San Germano,Sanctum Germani,TRUE,,
247,14,"The annalist records for the year 990 an earthquake that destroyed many houses in Benevento and Capua causing many deaths, also striking Ariano, Frigento and Conza on the border with Apulia.",2,3,990,990,,,,3,,,Benevento/Capua/Ariano/Frigento/Conza,,FALSE,,
248,2,The annalist records for the year 1011 a great famine throughout Italy.,2,4,1011,1011,,,,3,,,Italia,Italia,FALSE,,
249,8,The annalist records for the year 1022 a probable particularly hot summer in Troia.,1,1,1022,1022,,,Summer,4,41.36434454,15.31533942,Troia,Troia,TRUE,,
250,11,The annalist records on 29 June 1034 a solar eclipse.,1,4,1034,1034,,,,3,,,Italia,Italia,FALSE,,
251,2,The annalist records for the year 1040 a great famine in Italy and Gaul lasting seven years.,2,4,1040,1047,,,,3,,,Italia,Italia,FALSE,,
252,11,"The annalist records a lunar eclipse for the year 1042, precisely on 9 January.",1,4,1042,1042,09/01/1042,09/01/1042,Winter,5,,,Italia,Italia,FALSE,,
253,11,The annalist records a lunar eclipse for the year 1089.,1,4,1089,1089,,,,3,,,Italia,Italia,FALSE,,
254,11,The annalist records on 23 September 1093 a solar eclipse.,1,4,1093,1093,23/09/1093,23/09/1093,Autumn,5,,,Italia,Italia,FALSE,,
255,11,The annalist records on 7 August 1096 a lunar eclipse.,1,4,1096,1096,07/08/1096,07/08/1096,Summer,5,,,Italia,Italia,FALSE,,
256,11,The annalist records on 25 November 1099 a lunar eclipse.,1,4,1099,1099,25/11/1099,25/11/1099,Autumn,5,,,Italia,Italia,FALSE,,
257,11,The annalist records on 16 July 1117 a lunar eclipse.,1,4,1117,1117,16/07/1117,16/07/1117,Summer,5,,,Italia,Italia,FALSE,,
258,11,The annalist records on 11 December 1118 a lunar eclipse.,1,4,1118,1118,11/12/1118,11/12/1118,Winter,5,,,Italia,Italia,FALSE,,
259,11,The annalist records in December 1118 a solar eclipse.,1,4,1118,1118,01/12/1118,31/12/1118,Autumn/Winter,5,,,Italia,Italia,FALSE,,
260,11,The annalist records on 30 November 1119 a lunar eclipse.,1,4,1119,1119,30/11/1119,30/11/1119,Autumn,5,,,Italia,Italia,FALSE,,
261,10,The act dated 23 February 1271 informs us of a windstorm near Otranto.,2,1,1271,1271,23/02/1271,23/02/1271,Winter,5,40.14,18.49,Otranto,Ydrontum,TRUE,,
262,10,The act dated in the year 1272 informs us of a stormy sea and contrary winds in Brindisi.,2,1,1272,1272,,,,,40.6355697,17.94,Brindisi,Brundisium,TRUE,,
263,10,The act dated 7 July 1277 informs us that two Venetian ships took refuge in the port of Vieste due to stormy sea and winds.,1,1,1277,1277,07/07/1277,07/07/1277,Summer,5,41.8818262,16.16940201,Vieste,Vestum,TRUE,,
264,3,"The expense account dated 31 January 1354 informs us of a flood between Salpi and Manfredonia, probably caused by the flooding of the Ofanto or Cervaro river.",2,1,1354,1354,31/01/1354,31/01/1354,Winter,5,41.40028748,15.98822823,Salpi/Manfredonia,,TRUE,,
265,14,"The chronicler informs us that on 10 September 1088 there was a great earthquake in Apulia that damaged the monastery of Santo Stefano, Vasto, Pescara and other places.",2,3,1088,1088,10/09/1088,10/09/1088,Summer,5,,,Puglia/Abruzzo,Apulia/Aprutium,FALSE,,
266,10,"The chronicler records for the year 1130, on 11 October, a great sea storm with strong winds.",2,3,1130,1130,11/10/1130,11/10/1130,Autumn,5,,,Abruzzo,Aprutium,FALSE,,
267,14,The chronicler records on 11 October 1130 an earthquake near the Tremiti Islands that damaged the monastery of Santo Stefano.,2,1,1130,1130,11/10/1130,11/10/1130,Autumn,5,42.12,15.5,Isole Tremiti,Insulae Tremitis,TRUE,,
268,7,The chronicler informs us that in 1139 there was a locust invasion throughout Abruzzo and neighbouring lands lasting until 1140.,3,3,1139,1140,,,,2,,,Abruzzo,Aprutium,FALSE,,
269,4,The chronicler records for the year 1142 that in winter there were many snowfalls and hailstorms drying up fruit trees and killing much livestock.,2,3,1142,1142,,,Winter,3,,,Abruzzo,Aprutium,FALSE,,
270,6,The chronicler informs us that some cardinals feared to sail near Vasto due to storms and floods between January and February [of 1177].,1,1,1177,1177,01/01/1177,28/02/1177,Winter,5,41.8818262,16.16940201,Vieste,Vesta,TRUE,,
271,10,The chronicler informs us that some cardinals feared to sail near Vasto due to storms and floods between January and February [of 1177].,1,1,1177,1177,01/01/1177,28/02/1177,Winter,5,41.8818262,16.16940201,Vieste,Vesta,TRUE,,
272,2,The chronicler informs us of a past famine in Apulia resolved by the King of Sicily (1177).,1,3,1177,1177,,,,3,,,Puglia,Apulia,FALSE,,
273,11,The chronicler records on 5 March 1178 a lunar eclipse.,1,4,1178,1178,05/03/1178,05/03/1178,Winter,5,,,Italia,Italia,FALSE,,
274,11,The chronicler records on 30 August 1178 a lunar eclipse.,1,4,1178,1178,30/08/1178,30/08/1178,Summer,5,,,Italia,Italia,FALSE,,
275,2,The chronicler records for the year 1103 a great famine that struck Terra d'Otranto.,2,2,1103,1103,,,,3,40.13916372,18.47937996,Terra d'Otranto,Terra Hydronti,FALSE,,
276,2,The chronicler records for the year 1186 a great wheat famine in Terra d'Otranto such that people survived by eating tree bark and field grasses.,2,2,1186,1186,,,,3,40.13916372,18.47937996,Terra d'Otranto,Terra Hydronti,FALSE,,
277,12,The chronicler records for the year 1188 a high mortality of men and animals in Terra d'Otranto.,2,2,1188,1188,,,,3,40.13916372,18.47937996,Terra d'Otranto,Terra Hydronti,FALSE,,
278,7,The chronicler records for the year 1188 a locust invasion that devastated the countryside in Terra d'Otranto.,2,2,1188,1188,,,,3,40.13916372,18.47937996,Terra d'Otranto,Terra Hydronti,FALSE,,
279,2,"The chronicler records for the year 1202 a great wheat famine caused by floods, probably referring to Apulia.",2,3,1202,1202,,,,3,,,Puglia,Apulia,FALSE,,
280,3,"The chronicler records for the year 1202 great floods that drowned the seedlings, probably referring to Apulia.",2,3,1202,1202,,,,3,,,Puglia,Apulia,FALSE,,
281,7,The chronicler records for the year 1220 a locust invasion in Terra d'Otranto causing great damage to crops.,2,2,1220,1220,,,,3,40.13916372,18.47937996,Terra d'Otranto,Terra Hydronti,FALSE,,
282,7,The chronicler records for the year 1230 a locust invasion throughout the Kingdom such that the emperor ordered every person to take part in eradicating them.,4,4,1230,1230,,,,3,,,Regno,Regnum,FALSE,,
283,14,"The chronicler records for the year 1245 a great earthquake, presumably in Apulia, destroying many houses and causing great damage to the monastery church.",2,3,1245,1245,,,,3,,,Puglia,Apulia,FALSE,,
284,14,The chronicler records for the year 1350 a great earthquake that destroyed a large part of the monastery church.,2,3,1350,1350,,,,3,,,Puglia,Apulia,FALSE,,
285,4,"The chronicler records for the year 1395 great floods, certainly in Apulia.",1,3,1395,1395,,,,3,,,Puglia,Apulia,FALSE,,
286,14,"The chronicler records for the year 1395 a great earthquake in the province of the monastery, presumably in Terra d'Otranto.",2,2,1395,1395,,,,3,40.13916372,18.47937996,Terra d'Otranto,Terra Hydronti,FALSE,,
287,14,The chronicler records on 25 November 1254 an earthquake throughout the Kingdom.,2,4,1254,1254,25/11/1254,25/11/1254,Autumn,5,,,Regno,Regnum,FALSE,,
288,10,The chronicler records on 23 May [of 1260] violent windstorms that stripped the roofs off all houses from Castiello to Trani.,2,3,1260,1260,23/05/1260,23/05/1260,Spring,5,,,Puglia,Apulia,FALSE,,
289,14,The chronicler records on 10 April 1267 a great earthquake that destroyed the bell tower of Bari and many houses.,2,1,1267,1267,10/04/1267,10/04/1267,Spring,5,41.07,16.52,Bari,Barum,TRUE,,
290,2,The chronicler records for the year 1011 a great famine that swept Italy.,2,4,1011,1011,,,,3,,,Italia,Italia,FALSE,,
291,8,The act dated 15 August 1278 informs us that due to the excessive heat the workers building the walls of 'Mauli' were forced to work at night.,1,1,1278,1278,15/08/1278,15/08/1278,Summer,5,,,,Maulum,TRUE,,
292,5,The annalist records for the year 1419 'blood' rains throughout the Kingdom.,1,4,1419,1419,,,,3,,,Regno,Regnum,FALSE,,
293,12,The chronicler records for the year 1429 an animal plague in Terra d'Otranto from March to September.,2,2,1429,1429,01/03/1429,30/09/1429,Spring/Summer/Autumn,5,40.13916372,18.47937996,Terra d'Otranto,Terra Hydronti,FALSE,,
294,3,"The chronicler records for the year 1430, in December, a flood in Terra d'Otranto that destroyed many houses and crops.",2,2,1430,1430,1/12/1430,31/12/1430,Autumn/Winter,5,40.13916372,18.47937996,Terra d'Otranto,Terra Hydronti,FALSE,,
